node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
RPL7	RPS4X	9606.ENSP00000339795	9606.ENSP00000362744	0.079	0	0	0	0.920	0.946	0	0.539	0.997
RPL7	RPS27	9606.ENSP00000339795	9606.ENSP00000499044	0	0	0	0	0.925	0.961	0	0.484	0.998
RPL7	RPS13	9606.ENSP00000339795	9606.ENSP00000435777	0	0	0	0	0.961	0.979	0	0.709	0.999
RPL7	RPS3A	9606.ENSP00000339795	9606.ENSP00000346050	0	0	0	0	0.999	0.980	0	0.785	0.999
RPL7	RPS9	9606.ENSP00000339795	9606.ENSP00000375632	0.095	0	0	0	0.957	0.973	0	0.750	0.999
RPL7	RPS14	9606.ENSP00000339795	9606.ENSP00000385958	0.079	0	0	0	0.934	0.981	0	0.692	0.999
RPL7	RPS29	9606.ENSP00000339795	9606.ENSP00000379339	0.079	0	0	0	0.951	0.974	0	0.591	0.999
RPL7	RPS15	9606.ENSP00000339795	9606.ENSP00000466010	0.111	0	0	0	0.957	0.980	0	0.714	0.999
RPL7	RPS2	9606.ENSP00000339795	9606.ENSP00000341885	0.095	0	0	0	0.958	0.980	0	0.747	0.999
RPL7	RPS8	9606.ENSP00000339795	9606.ENSP00000379888	0	0	0	0	0.960	0.981	0	0.627	0.999
RPL7	RPS6	9606.ENSP00000339795	9606.ENSP00000369757	0	0	0	0	0.982	0.982	0	0.879	0.999
RPL7	RPS25	9606.ENSP00000339795	9606.ENSP00000435096	0	0	0	0	0.958	0.980	0	0.585	0.999
RPL7	RPS20	9606.ENSP00000339795	9606.ENSP00000429374	0.095	0	0	0	0.960	0.981	0	0.821	0.999
RPL7	RPS7	9606.ENSP00000339795	9606.ENSP00000495273	0	0	0	0	0.959	0.979	0	0.499	0.999
RPL7	RPLP1	9606.ENSP00000339795	9606.ENSP00000346037	0	0	0	0	0.960	0.935	0	0.647	0.999
RPL7	RPS5	9606.ENSP00000339795	9606.ENSP00000472985	0.079	0	0	0	0.960	0.980	0	0.542	0.999
RPL7	RPS28	9606.ENSP00000339795	9606.ENSP00000472469	0	0	0	0	0.956	0.973	0	0.714	0.999
RPL7	RPS16	9606.ENSP00000339795	9606.ENSP00000367806	0.079	0	0	0	0.959	0.985	0	0.487	0.999
RPL7	RPS18	9606.ENSP00000339795	9606.ENSP00000393241	0.111	0	0	0	0.960	0.977	0	0.626	0.999
RPL7	RPS19	9606.ENSP00000339795	9606.ENSP00000470972	0	0	0	0	0.960	0.981	0	0.814	0.999
RPL7	RPL7A	9606.ENSP00000339795	9606.ENSP00000361076	0.042	0	0	0	0.959	0.995	0	0.436	0.999
RPL7	RPS24	9606.ENSP00000339795	9606.ENSP00000414321	0	0	0	0	0.960	0.973	0	0.902	0.999
RPL7	RPL9	9606.ENSP00000339795	9606.ENSP00000494697	0.095	0	0	0	0.961	0.992	0	0.770	0.999
RPL7A	RPS12	9606.ENSP00000361076	9606.ENSP00000230050	0	0	0	0	0.980	0.995	0	0.435	0.999
RPL7A	RPL8	9606.ENSP00000361076	9606.ENSP00000262584	0.060	0	0	0	0.990	0.996	0.720	0.664	0.999
RPL7A	RPS11	9606.ENSP00000361076	9606.ENSP00000270625	0.094	0	0	0	0.983	0.994	0	0.872	0.999
RPL7A	RPS27A	9606.ENSP00000361076	9606.ENSP00000272317	0	0	0	0	0.950	0.992	0	0.410	0.999
RPL7A	RPS3	9606.ENSP00000361076	9606.ENSP00000278572	0.095	0	0	0	0.991	0.994	0	0.707	0.999
RPL7A	RPS23	9606.ENSP00000361076	9606.ENSP00000296674	0.071	0	0	0	0.976	0.995	0.720	0.424	0.999
RPL7A	RPS15A	9606.ENSP00000361076	9606.ENSP00000318646	0.046	0	0	0	0.924	0.973	0	0.589	0.999
RPL7A	RPS2	9606.ENSP00000361076	9606.ENSP00000341885	0.055	0	0	0	0.991	0.994	0	0.596	0.999
RPL7A	RPLP1	9606.ENSP00000361076	9606.ENSP00000346037	0	0	0	0	0.990	0.980	0	0.423	0.999
RPL7A	RPS3A	9606.ENSP00000361076	9606.ENSP00000346050	0	0	0	0	0.990	0.995	0	0.927	0.999
RPL7A	UBC	9606.ENSP00000361076	9606.ENSP00000441543	0	0	0	0	0.173	0.418	0	0.114	0.537
RPL7A	TPT1	9606.ENSP00000361076	9606.ENSP00000477781	0	0	0	0	0.849	0.334	0	0.220	0.915
RPL7A	RPS27	9606.ENSP00000361076	9606.ENSP00000499044	0	0	0	0	0.934	0.979	0	0.545	0.999
RPL7A	RPS29	9606.ENSP00000361076	9606.ENSP00000379339	0.057	0	0	0	0.958	0.991	0.720	0.342	0.999
RPL7A	RPS14	9606.ENSP00000361076	9606.ENSP00000385958	0.061	0	0	0	0.959	0.986	0	0.723	0.999
RPL7A	RPS9	9606.ENSP00000361076	9606.ENSP00000375632	0.070	0	0	0	0.990	0.994	0	0.317	0.999
RPL7A	RPS13	9606.ENSP00000361076	9606.ENSP00000435777	0.061	0	0	0	0.977	0.995	0	0.503	0.999
RPL7A	RPS24	9606.ENSP00000361076	9606.ENSP00000414321	0.076	0	0	0	0.980	0.993	0	0.471	0.999
RPL7A	RPL9	9606.ENSP00000361076	9606.ENSP00000494697	0.057	0	0	0	0.990	0.994	0	0.687	0.999
RPL7A	RPS19	9606.ENSP00000361076	9606.ENSP00000470972	0.054	0	0	0	0.991	0.994	0	0.764	0.999
RPL7A	RPS16	9606.ENSP00000361076	9606.ENSP00000367806	0.061	0	0	0	0.980	0.995	0	0.666	0.999
RPL7A	RPS18	9606.ENSP00000361076	9606.ENSP00000393241	0.099	0	0	0	0.991	0.993	0	0.653	0.999
RPL7A	RPS4X	9606.ENSP00000361076	9606.ENSP00000362744	0	0	0	0	0.953	0.975	0	0.729	0.999
RPL7A	RPS7	9606.ENSP00000361076	9606.ENSP00000495273	0	0	0	0	0.979	0.992	0	0.489	0.999
RPL7A	RPS5	9606.ENSP00000361076	9606.ENSP00000472985	0.061	0	0	0	0.990	0.993	0	0.486	0.999
RPL7A	RPS28	9606.ENSP00000361076	9606.ENSP00000472469	0.099	0	0	0	0.966	0.992	0.720	0.503	0.999
RPL7A	RPS25	9606.ENSP00000361076	9606.ENSP00000435096	0	0	0	0	0.979	0.995	0	0.711	0.999
RPL7A	RPS20	9606.ENSP00000361076	9606.ENSP00000429374	0.071	0	0	0	0.991	0.994	0	0.476	0.999
RPL7A	RPS8	9606.ENSP00000361076	9606.ENSP00000379888	0	0	0	0	0.990	0.995	0	0.601	0.999
RPL7A	RPS15	9606.ENSP00000361076	9606.ENSP00000466010	0.098	0	0	0	0.979	0.992	0	0.624	0.999
RPL7A	RPS6	9606.ENSP00000361076	9606.ENSP00000369757	0.099	0	0	0	0.991	0.996	0	0.750	0.999
RPL8	RPS12	9606.ENSP00000262584	9606.ENSP00000230050	0.060	0	0	0	0.991	0.991	0	0.324	0.999
RPL8	YBX1	9606.ENSP00000262584	9606.ENSP00000361626	0	0	0	0	0.464	0.143	0	0.122	0.562
RPL8	UBC	9606.ENSP00000262584	9606.ENSP00000441543	0	0	0	0	0.344	0.496	0	0.161	0.698
RPL8	TPT1	9606.ENSP00000262584	9606.ENSP00000477781	0	0	0	0	0.873	0.235	0	0.167	0.912
RPL8	RPS15A	9606.ENSP00000262584	9606.ENSP00000318646	0.058	0	0	0	0.922	0.964	0	0.400	0.998
RPL8	RPS7	9606.ENSP00000262584	9606.ENSP00000495273	0	0	0	0	0.981	0.992	0	0.605	0.999
RPL8	RPS4X	9606.ENSP00000262584	9606.ENSP00000362744	0.091	0	0	0	0.954	0.974	0	0.612	0.999
RPL8	RPLP1	9606.ENSP00000262584	9606.ENSP00000346037	0	0	0	0	0.991	0.984	0	0.431	0.999
RPL8	RPS5	9606.ENSP00000262584	9606.ENSP00000472985	0.091	0	0	0	0.992	0.991	0	0.808	0.999
RPL8	RPS28	9606.ENSP00000262584	9606.ENSP00000472469	0.041	0	0	0	0.978	0.991	0.900	0.492	0.999
RPL8	RPS8	9606.ENSP00000262584	9606.ENSP00000379888	0	0	0	0	0.991	0.995	0	0.642	0.999
RPL8	RPS2	9606.ENSP00000262584	9606.ENSP00000341885	0.102	0	0	0	0.991	0.993	0	0.665	0.999
RPL8	RPS15	9606.ENSP00000262584	9606.ENSP00000466010	0.115	0	0	0	0.993	0.993	0	0.566	0.999
RPL8	RPS6	9606.ENSP00000262584	9606.ENSP00000369757	0	0	0	0	0.991	0.996	0	0.718	0.999
RPL8	RPS25	9606.ENSP00000262584	9606.ENSP00000435096	0	0	0	0	0.990	0.993	0	0.567	0.999
RPL8	RPS20	9606.ENSP00000262584	9606.ENSP00000429374	0.102	0	0	0	0.991	0.995	0	0.689	0.999
RPL8	RPS24	9606.ENSP00000262584	9606.ENSP00000414321	0	0	0	0	0.979	0.994	0	0.606	0.999
RPL8	RPL9	9606.ENSP00000262584	9606.ENSP00000494697	0.102	0	0	0	0.990	0.993	0	0.753	0.999
RPL8	RPS16	9606.ENSP00000262584	9606.ENSP00000367806	0.091	0	0	0	0.979	0.995	0	0.769	0.999
RPL8	RPS18	9606.ENSP00000262584	9606.ENSP00000393241	0.115	0	0.222	0	0.991	0.993	0	0.759	0.999
RPL8	RPS19	9606.ENSP00000262584	9606.ENSP00000470972	0	0	0	0	0.989	0.992	0	0.627	0.999
RPL8	RPS9	9606.ENSP00000262584	9606.ENSP00000375632	0.102	0	0	0	0.991	0.994	0	0.607	0.999
RPL8	RPS23	9606.ENSP00000262584	9606.ENSP00000296674	0.102	0	0	0	0.971	0.994	0.900	0.666	0.999
RPL8	RPS14	9606.ENSP00000262584	9606.ENSP00000385958	0.091	0	0	0	0.961	0.978	0	0.576	0.999
RPL8	RPS27A	9606.ENSP00000262584	9606.ENSP00000272317	0	0	0	0	0.976	0.991	0	0.335	0.999
RPL8	RPS3A	9606.ENSP00000262584	9606.ENSP00000346050	0	0	0	0	0.991	0.995	0	0.606	0.999
RPL8	RPS13	9606.ENSP00000262584	9606.ENSP00000435777	0	0	0	0	0.991	0.994	0	0.756	0.999
RPL8	RPS3	9606.ENSP00000262584	9606.ENSP00000278572	0.115	0	0	0	0.999	0.993	0	0.799	0.999
RPL8	RPS27	9606.ENSP00000262584	9606.ENSP00000499044	0	0	0	0	0.928	0.979	0	0.528	0.999
RPL8	RPS11	9606.ENSP00000262584	9606.ENSP00000270625	0.115	0	0	0	0.991	0.992	0	0.593	0.999
RPL8	RPS29	9606.ENSP00000262584	9606.ENSP00000379339	0.091	0	0	0	0.978	0.992	0.900	0.575	0.999
RPL9	RPS12	9606.ENSP00000494697	9606.ENSP00000230050	0.057	0	0	0	0.979	0.995	0	0.298	0.999
RPL9	RPS11	9606.ENSP00000494697	9606.ENSP00000270625	0.120	0	0	0	0.991	0.993	0	0.624	0.999
RPL9	RPS27A	9606.ENSP00000494697	9606.ENSP00000272317	0	0	0	0	0.985	0.992	0	0.454	0.999
RPL9	RPS3	9606.ENSP00000494697	9606.ENSP00000278572	0.120	0	0	0	0.991	0.993	0	0.769	0.999
RPL9	RPS23	9606.ENSP00000494697	9606.ENSP00000296674	0.111	0	0	0	0.991	0.994	0	0.740	0.999
RPL9	RPS15A	9606.ENSP00000494697	9606.ENSP00000318646	0.061	0	0	0	0.939	0.972	0	0.568	0.999
RPL9	RPS2	9606.ENSP00000494697	9606.ENSP00000341885	0.111	0	0	0	0.991	0.993	0	0.554	0.999
RPL9	RPLP1	9606.ENSP00000494697	9606.ENSP00000346037	0	0	0	0	0.990	0.967	0	0.728	0.999
RPL9	RPS3A	9606.ENSP00000494697	9606.ENSP00000346050	0	0	0	0	0.994	0.993	0	0.728	0.999
RPL9	RPS4X	9606.ENSP00000494697	9606.ENSP00000362744	0.102	0	0	0	0.953	0.973	0	0.682	0.999
RPL9	RPS16	9606.ENSP00000494697	9606.ENSP00000367806	0.102	0	0	0	0.991	0.994	0	0.562	0.999
RPL9	RPS6	9606.ENSP00000494697	9606.ENSP00000369757	0	0	0	0	0.991	0.994	0	0.592	0.999
RPL9	RPS9	9606.ENSP00000494697	9606.ENSP00000375632	0.111	0	0	0	0.990	0.992	0	0.625	0.999
RPL9	RPS29	9606.ENSP00000494697	9606.ENSP00000379339	0.102	0	0	0	0.979	0.991	0	0.585	0.999
RPL9	RPS8	9606.ENSP00000494697	9606.ENSP00000379888	0	0	0	0	0.991	0.993	0	0.517	0.999
RPL9	RPS14	9606.ENSP00000494697	9606.ENSP00000385958	0.102	0	0	0	0.960	0.980	0	0.726	0.999
RPL9	RPS18	9606.ENSP00000494697	9606.ENSP00000393241	0.120	0	0	0	0.991	0.992	0	0.615	0.999
RPL9	RPS24	9606.ENSP00000494697	9606.ENSP00000414321	0	0	0	0	0.991	0.992	0	0.604	0.999
RPL9	RPS20	9606.ENSP00000494697	9606.ENSP00000429374	0.111	0	0	0	0.991	0.993	0	0.766	0.999
RPL9	RPS25	9606.ENSP00000494697	9606.ENSP00000435096	0	0	0	0	0.990	0.992	0	0.817	0.999
RPL9	RPS13	9606.ENSP00000494697	9606.ENSP00000435777	0	0	0	0	0.991	0.993	0	0.647	0.999
RPL9	UBC	9606.ENSP00000494697	9606.ENSP00000441543	0	0	0	0	0.265	0.421	0	0.176	0.619
RPL9	RPS15	9606.ENSP00000494697	9606.ENSP00000466010	0.120	0	0	0	0.981	0.992	0	0.663	0.999
RPL9	RPS19	9606.ENSP00000494697	9606.ENSP00000470972	0	0	0	0	0.990	0.993	0	0.448	0.999
RPL9	RPS28	9606.ENSP00000494697	9606.ENSP00000472469	0	0	0	0	0.976	0.992	0	0.615	0.999
RPL9	RPS5	9606.ENSP00000494697	9606.ENSP00000472985	0.102	0	0	0	0.991	0.993	0	0.786	0.999
RPL9	TPT1	9606.ENSP00000494697	9606.ENSP00000477781	0	0	0	0	0.937	0.465	0	0.236	0.972
RPL9	RPS27	9606.ENSP00000494697	9606.ENSP00000499044	0	0	0	0	0.960	0.979	0	0.681	0.999
RPL9	RPS7	9606.ENSP00000494697	9606.ENSP00000495273	0	0	0	0	0.991	0.991	0	0.488	0.999
RPLP1	RPS12	9606.ENSP00000346037	9606.ENSP00000230050	0	0	0	0	0.991	0.955	0	0.282	0.999
RPLP1	RPS11	9606.ENSP00000346037	9606.ENSP00000270625	0	0	0	0	0.991	0.980	0	0.505	0.999
RPLP1	RPS27A	9606.ENSP00000346037	9606.ENSP00000272317	0	0	0	0	0.982	0.989	0	0.220	0.999
RPLP1	RPS3	9606.ENSP00000346037	9606.ENSP00000278572	0	0	0	0	0.992	0.995	0	0.475	0.999
RPLP1	RPS23	9606.ENSP00000346037	9606.ENSP00000296674	0	0	0	0	0.991	0.991	0	0.238	0.999
RPLP1	RPS15A	9606.ENSP00000346037	9606.ENSP00000318646	0	0	0	0	0.928	0.952	0	0.507	0.998
RPLP1	RPS2	9606.ENSP00000346037	9606.ENSP00000341885	0	0	0	0	0.981	0.993	0	0.624	0.999
RPLP1	UBC	9606.ENSP00000346037	9606.ENSP00000441543	0	0	0	0	0.461	0.306	0	0.134	0.648
RPLP1	TPT1	9606.ENSP00000346037	9606.ENSP00000477781	0	0	0	0	0.952	0.245	0	0.225	0.969
RPLP1	RPS19	9606.ENSP00000346037	9606.ENSP00000470972	0.167	0	0	0	0.999	0.992	0	0.500	0.999
RPLP1	RPS18	9606.ENSP00000346037	9606.ENSP00000393241	0	0	0	0	0.991	0.982	0	0.498	0.999
RPLP1	RPS16	9606.ENSP00000346037	9606.ENSP00000367806	0	0	0	0	0.981	0.992	0	0.364	0.999
RPLP1	RPS24	9606.ENSP00000346037	9606.ENSP00000414321	0	0	0	0	0.991	0.983	0	0.680	0.999
RPLP1	RPS25	9606.ENSP00000346037	9606.ENSP00000435096	0	0	0	0	0.991	0.987	0	0.710	0.999
RPLP1	RPS20	9606.ENSP00000346037	9606.ENSP00000429374	0	0	0	0	0.991	0.990	0	0.647	0.999
RPLP1	RPS8	9606.ENSP00000346037	9606.ENSP00000379888	0	0	0	0	0.995	0.990	0	0.588	0.999
RPLP1	RPS15	9606.ENSP00000346037	9606.ENSP00000466010	0	0	0	0	0.991	0.987	0	0.577	0.999
RPLP1	RPS6	9606.ENSP00000346037	9606.ENSP00000369757	0	0	0	0	0.985	0.990	0	0.495	0.999
RPLP1	RPS7	9606.ENSP00000346037	9606.ENSP00000495273	0	0	0	0	0.981	0.988	0	0.235	0.999
RPLP1	RPS4X	9606.ENSP00000346037	9606.ENSP00000362744	0	0	0	0	0.953	0.973	0	0.327	0.999
RPLP1	RPS28	9606.ENSP00000346037	9606.ENSP00000472469	0	0	0	0	0.991	0.979	0	0.717	0.999
RPLP1	RPS5	9606.ENSP00000346037	9606.ENSP00000472985	0	0	0	0	0.979	0.950	0	0.461	0.999
RPLP1	RPS29	9606.ENSP00000346037	9606.ENSP00000379339	0	0	0	0	0.980	0.953	0	0.432	0.999
RPLP1	RPS27	9606.ENSP00000346037	9606.ENSP00000499044	0	0	0	0	0.999	0.951	0	0.569	0.999
RPLP1	RPS3A	9606.ENSP00000346037	9606.ENSP00000346050	0	0	0	0	0.991	0.988	0	0.613	0.999
RPLP1	RPS13	9606.ENSP00000346037	9606.ENSP00000435777	0	0	0	0	0.991	0.978	0	0.665	0.999
RPLP1	RPS14	9606.ENSP00000346037	9606.ENSP00000385958	0	0	0	0	0.999	0.954	0	0.325	0.999
RPLP1	RPS9	9606.ENSP00000346037	9606.ENSP00000375632	0	0	0	0	0.974	0.977	0	0.574	0.999
RPS11	RPS12	9606.ENSP00000270625	9606.ENSP00000230050	0.094	0	0	0	0.982	0.997	0.900	0.295	0.999
RPS11	UBC	9606.ENSP00000270625	9606.ENSP00000441543	0	0	0	0	0.404	0.498	0	0.163	0.727
RPS11	YBX1	9606.ENSP00000270625	9606.ENSP00000361626	0	0	0	0	0.478	0.461	0	0.157	0.742
RPS11	TPT1	9606.ENSP00000270625	9606.ENSP00000477781	0	0	0	0	0.961	0.114	0	0.071	0.965
RPS11	RPS24	9606.ENSP00000270625	9606.ENSP00000414321	0	0	0	0	0.991	0.993	0.900	0.717	0.999
RPS11	RPS18	9606.ENSP00000270625	9606.ENSP00000393241	0.231	0	0	0	0.991	0.993	0.900	0.844	0.999
RPS11	RPS16	9606.ENSP00000270625	9606.ENSP00000367806	0.115	0	0	0	0.991	0.996	0.900	0.829	0.999
RPS11	RPS19	9606.ENSP00000270625	9606.ENSP00000470972	0	0	0	0	0.991	0.996	0.900	0.770	0.999
RPS11	RPS4X	9606.ENSP00000270625	9606.ENSP00000362744	0.115	0	0	0	0.955	0.992	0.900	0.438	0.999
RPS11	RPS7	9606.ENSP00000270625	9606.ENSP00000495273	0	0	0	0	0.990	0.995	0.900	0.460	0.999
RPS11	RPS28	9606.ENSP00000270625	9606.ENSP00000472469	0	0	0	0	0.990	0.993	0.900	0.605	0.999
RPS11	RPS5	9606.ENSP00000270625	9606.ENSP00000472985	0.115	0	0	0	0.991	0.994	0.900	0.708	0.999
RPS11	RPS8	9606.ENSP00000270625	9606.ENSP00000379888	0	0	0	0	0.992	0.997	0.900	0.886	0.999
RPS11	RPS15	9606.ENSP00000270625	9606.ENSP00000466010	0.231	0	0	0	0.991	0.993	0.900	0.736	0.999
RPS11	RPS2	9606.ENSP00000270625	9606.ENSP00000341885	0.120	0	0	0	0.991	0.995	0.900	0.849	0.999
RPS11	RPS6	9606.ENSP00000270625	9606.ENSP00000369757	0	0	0	0	0.991	0.995	0.900	0.849	0.999
RPS11	RPS25	9606.ENSP00000270625	9606.ENSP00000435096	0	0	0	0	0.982	0.995	0.900	0.684	0.999
RPS11	RPS20	9606.ENSP00000270625	9606.ENSP00000429374	0.120	0	0	0	0.991	0.996	0.900	0.718	0.999
RPS11	RPS27	9606.ENSP00000270625	9606.ENSP00000499044	0	0	0	0	0.962	0.979	0.900	0.593	0.999
RPS11	RPS29	9606.ENSP00000270625	9606.ENSP00000379339	0.115	0	0	0	0.991	0.993	0.900	0.603	0.999
RPS11	RPS9	9606.ENSP00000270625	9606.ENSP00000375632	0.120	0	0	0	0.990	0.994	0.900	0.835	0.999
RPS11	RPS23	9606.ENSP00000270625	9606.ENSP00000296674	0.120	0	0	0	0.991	0.997	0.900	0.781	0.999
RPS11	RPS14	9606.ENSP00000270625	9606.ENSP00000385958	0.115	0	0	0	0.961	0.996	0.900	0.911	0.999
RPS11	RPS15A	9606.ENSP00000270625	9606.ENSP00000318646	0.091	0	0	0	0.929	0.994	0.900	0.706	0.999
RPS11	RPS3A	9606.ENSP00000270625	9606.ENSP00000346050	0	0	0	0	0.991	0.995	0.900	0.645	0.999
RPS11	RPS13	9606.ENSP00000270625	9606.ENSP00000435777	0	0	0	0	0.991	0.997	0.900	0.759	0.999
RPS11	RPS27A	9606.ENSP00000270625	9606.ENSP00000272317	0	0	0	0	0.979	0.992	0.900	0.547	0.999
RPS11	RPS3	9606.ENSP00000270625	9606.ENSP00000278572	0.231	0	0	0	0.991	0.995	0.900	0.776	0.999
RPS12	UBC	9606.ENSP00000230050	9606.ENSP00000441543	0	0	0	0	0.250	0.419	0	0.066	0.558
RPS12	TPT1	9606.ENSP00000230050	9606.ENSP00000477781	0	0	0	0	0.951	0.127	0	0.170	0.961
RPS12	RPS27	9606.ENSP00000230050	9606.ENSP00000499044	0	0	0	0	0.932	0.969	0.900	0.208	0.999
RPS12	RPS29	9606.ENSP00000230050	9606.ENSP00000379339	0.057	0	0	0	0.981	0.991	0.900	0.302	0.999
RPS12	RPS15A	9606.ENSP00000230050	9606.ENSP00000318646	0.046	0	0	0	0.942	0.981	0.900	0.137	0.999
RPS12	RPS14	9606.ENSP00000230050	9606.ENSP00000385958	0.061	0	0	0	0.961	0.981	0.900	0.386	0.999
RPS12	RPS23	9606.ENSP00000230050	9606.ENSP00000296674	0.071	0	0	0	0.992	0.995	0.900	0.406	0.999
RPS12	RPS9	9606.ENSP00000230050	9606.ENSP00000375632	0.070	0	0	0	0.990	0.993	0.900	0.342	0.999
RPS12	RPS3	9606.ENSP00000230050	9606.ENSP00000278572	0.095	0	0	0	0.991	0.995	0.900	0.376	0.999
RPS12	RPS13	9606.ENSP00000230050	9606.ENSP00000435777	0.061	0	0	0	0.994	0.995	0.900	0.369	0.999
RPS12	RPS3A	9606.ENSP00000230050	9606.ENSP00000346050	0	0	0	0	0.991	0.996	0.900	0.236	0.999
RPS12	RPS27A	9606.ENSP00000230050	9606.ENSP00000272317	0	0	0	0	0.963	0.996	0.900	0.289	0.999
RPS12	RPS24	9606.ENSP00000230050	9606.ENSP00000414321	0.076	0	0	0	0.992	0.992	0.900	0.324	0.999
RPS12	RPS19	9606.ENSP00000230050	9606.ENSP00000470972	0.054	0	0	0	0.991	0.995	0.900	0.405	0.999
RPS12	RPS18	9606.ENSP00000230050	9606.ENSP00000393241	0.099	0	0	0	0.990	0.993	0.900	0.421	0.999
RPS12	RPS16	9606.ENSP00000230050	9606.ENSP00000367806	0.061	0	0	0	0.991	0.995	0.900	0.325	0.999
RPS12	RPS28	9606.ENSP00000230050	9606.ENSP00000472469	0.099	0	0	0	0.980	0.993	0.900	0.261	0.999
RPS12	RPS5	9606.ENSP00000230050	9606.ENSP00000472985	0.061	0	0	0	0.991	0.994	0.900	0.315	0.999
RPS12	RPS4X	9606.ENSP00000230050	9606.ENSP00000362744	0	0	0	0	0.951	0.984	0.900	0.224	0.999
RPS12	RPS7	9606.ENSP00000230050	9606.ENSP00000495273	0	0	0	0	0.981	0.993	0.900	0.385	0.999
RPS12	RPS20	9606.ENSP00000230050	9606.ENSP00000429374	0.071	0	0	0	0.988	0.994	0.900	0.349	0.999
RPS12	RPS25	9606.ENSP00000230050	9606.ENSP00000435096	0	0	0	0	0.985	0.993	0.900	0.619	0.999
RPS12	RPS6	9606.ENSP00000230050	9606.ENSP00000369757	0.099	0	0	0	0.982	0.995	0.900	0.390	0.999
RPS12	RPS15	9606.ENSP00000230050	9606.ENSP00000466010	0.098	0	0	0	0.991	0.991	0.900	0.406	0.999
RPS12	RPS2	9606.ENSP00000230050	9606.ENSP00000341885	0.055	0	0	0	0.991	0.995	0.900	0.326	0.999
RPS12	RPS8	9606.ENSP00000230050	9606.ENSP00000379888	0	0	0	0	0.992	0.995	0.900	0.391	0.999
RPS13	RPS27A	9606.ENSP00000435777	9606.ENSP00000272317	0	0	0	0	0.991	0.992	0.900	0.342	0.999
RPS13	RPS3	9606.ENSP00000435777	9606.ENSP00000278572	0	0	0	0	0.993	0.995	0.900	0.834	0.999
RPS13	RPS23	9606.ENSP00000435777	9606.ENSP00000296674	0.042	0	0	0	0.991	0.995	0.900	0.708	0.999
RPS13	RPS15A	9606.ENSP00000435777	9606.ENSP00000318646	0	0	0	0	0.945	0.990	0.900	0.490	0.999
RPS13	RPS2	9606.ENSP00000435777	9606.ENSP00000341885	0	0	0	0	0.991	0.995	0.900	0.718	0.999
RPS13	RPS3A	9606.ENSP00000435777	9606.ENSP00000346050	0.115	0	0	0	0.992	0.995	0.900	0.677	0.999
RPS13	YBX1	9606.ENSP00000435777	9606.ENSP00000361626	0	0	0	0	0.451	0.143	0	0.180	0.581
RPS13	RPS4X	9606.ENSP00000435777	9606.ENSP00000362744	0	0	0	0	0.954	0.982	0.900	0.392	0.999
RPS13	RPS16	9606.ENSP00000435777	9606.ENSP00000367806	0.042	0	0	0	0.991	0.996	0.900	0.707	0.999
RPS13	RPS6	9606.ENSP00000435777	9606.ENSP00000369757	0.090	0	0	0	0.994	0.995	0.900	0.578	0.999
RPS13	RPS9	9606.ENSP00000435777	9606.ENSP00000375632	0.054	0	0	0	0.990	0.995	0.900	0.783	0.999
RPS13	RPS29	9606.ENSP00000435777	9606.ENSP00000379339	0	0	0	0	0.991	0.992	0.900	0.645	0.999
RPS13	RPS8	9606.ENSP00000435777	9606.ENSP00000379888	0	0	0	0	0.991	0.996	0.900	0.803	0.999
RPS13	RPS14	9606.ENSP00000435777	9606.ENSP00000385958	0.045	0	0	0	0.963	0.994	0.900	0.788	0.999
RPS13	RPS18	9606.ENSP00000435777	9606.ENSP00000393241	0.045	0	0	0	0.991	0.993	0.900	0.670	0.999
RPS13	RPS24	9606.ENSP00000435777	9606.ENSP00000414321	0.115	0	0	0	0.991	0.992	0.900	0.735	0.999
RPS13	RPS20	9606.ENSP00000435777	9606.ENSP00000429374	0	0	0	0	0.992	0.994	0.900	0.803	0.999
RPS13	RPS25	9606.ENSP00000435777	9606.ENSP00000435096	0	0	0	0	0.991	0.995	0.900	0.600	0.999
RPS13	UBC	9606.ENSP00000435777	9606.ENSP00000441543	0	0	0	0	0.209	0.416	0	0.284	0.641
RPS13	TPT1	9606.ENSP00000435777	9606.ENSP00000477781	0	0	0	0	0.948	0.114	0	0.121	0.956
RPS13	RPS27	9606.ENSP00000435777	9606.ENSP00000499044	0	0	0	0	0.962	0.989	0.900	0.690	0.999
RPS13	RPS19	9606.ENSP00000435777	9606.ENSP00000470972	0	0	0	0	0.991	0.996	0.900	0.845	0.999
RPS13	RPS15	9606.ENSP00000435777	9606.ENSP00000466010	0	0	0	0	0.991	0.993	0.900	0.734	0.999
RPS13	RPS7	9606.ENSP00000435777	9606.ENSP00000495273	0	0	0	0	0.991	0.996	0.900	0.486	0.999
RPS13	RPS5	9606.ENSP00000435777	9606.ENSP00000472985	0	0	0	0	0.991	0.993	0.900	0.750	0.999
RPS13	RPS28	9606.ENSP00000435777	9606.ENSP00000472469	0	0	0	0	0.991	0.992	0.900	0.750	0.999
RPS14	RPS27A	9606.ENSP00000385958	9606.ENSP00000272317	0	0	0	0	0.982	0.967	0.900	0.451	0.999
RPS14	RPS3	9606.ENSP00000385958	9606.ENSP00000278572	0.115	0	0	0	0.999	0.994	0.900	0.872	0.999
